ContentKey,FishKey,Prey_OS_ID,Scientific Name,CommonName,Aphia_ID,Prey_Detail_Code,PreyWt,Prey_Count,OS_ID,Length,Year,Trawl_ID,Study Area,Start Depth,End Depth,Start Lat Degree,Start Lat Minutes,Start Long Degree,Start Long Minutes
62114090_892_3_1_-1223_1387,62114090_892_3_1_-1223,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,0.998,,892,29.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1224_1389,62114090_892_3_1_-1224,9998,EMPTY,EMPTY,,,,,892,31.2,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1225_1390,62114090_892_3_1_-1225,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,1.833,,892,31.3,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1226_1429,62114090_892_3_1_-1226,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,2.381,,892,32.3,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1226_1430,62114090_892_3_1_-1226,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,32.3,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1226_1431,62114090_892_3_1_-1226,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,32.3,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1227_1434,62114090_892_3_1_-1227,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.005,,892,40.2,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1227_1435,62114090_892_3_1_-1227,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,90,0.102,,892,40.2,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1227_1436,62114090_892_3_1_-1227,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,40.2,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1227_1437,62114090_892_3_1_-1227,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,3.609,,892,40.2,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1228_1444,62114090_892_3_1_-1228,9998,EMPTY,EMPTY,,,,,892,36.3,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1229_1446,62114090_892_3_1_-1229,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,1.503,,892,39.9,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1230_1445,62114090_892_3_1_-1230,9998,EMPTY,EMPTY,,,,,892,44.8,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1231_1432,62114090_892_3_1_-1231,7935,BOREOMYSIS ARCTICA,MYSID,119962,,0.733,1,892,45,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1232_1433,62114090_892_3_1_-1232,9998,EMPTY,EMPTY,,,,,892,44.3,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1233_1438,62114090_892_3_1_-1233,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.01,,892,47.1,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1233_1439,62114090_892_3_1_-1233,7935,BOREOMYSIS ARCTICA,MYSID,119962,,0.399,1,892,47.1,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1233_1440,62114090_892_3_1_-1233,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,3.849,,892,47.1,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1233_1441,62114090_892_3_1_-1233,436,GADIDAE,GADOIDS,125469,88,0,,892,47.1,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1233_1442,62114090_892_3_1_-1233,436,GADIDAE,GADOIDS,125469,88,0,,892,47.1,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1233_1443,62114090_892_3_1_-1233,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,8.059,,892,47.1,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1234_1457,62114090_892_3_1_-1234,7935,BOREOMYSIS ARCTICA,MYSID,119962,,0.765,1,892,50.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1234_1458,62114090_892_3_1_-1234,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,1.121,,892,50.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1234_1459,62114090_892_3_1_-1234,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.136,,892,50.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1234_1460,62114090_892_3_1_-1234,6930,AMPHIPODA,AMPHIPOD,1135,81,17.463,,892,50.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1234_1461,62114090_892_3_1_-1234,7933,BOREOMYSIS SP,MYSID,119842,81,0.19,,892,50.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1235_1448,62114090_892_3_1_-1235,7935,BOREOMYSIS ARCTICA,MYSID,119962,,1.02,1,892,48,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1236_1451,62114090_892_3_1_-1236,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,10.641,,892,52.2,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1236_1452,62114090_892_3_1_-1236,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,52.2,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1236_1453,62114090_892_3_1_-1236,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,52.2,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1236_1454,62114090_892_3_1_-1236,6080,COPEPODA,COPEPOD,1080,81,0.099,,892,52.2,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1237_1450,62114090_892_3_1_-1237,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,,8.03,1,892,52.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1238_1462,62114090_892_3_1_-1238,9998,EMPTY,EMPTY,,,,,892,59.4,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1239_1455,62114090_892_3_1_-1239,8112,PANDALUS MONTAGUI,SHRIMP,107651,,7.054,1,892,58.3,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1239_1456,62114090_892_3_1_-1239,892,REINHARDTIUS HIPPOGLOSSOIDES,"GREENLAND HALIBUT, TURBOT",127144,88,11.135,1,892,58.3,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1240_1465,62114090_892_3_1_-1240,859,LIPARIS FABRICII,GELATINOUS SEASNAIL,127218,88,1.699,1,892,59.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1240_1466,62114090_892_3_1_-1240,859,LIPARIS FABRICII,GELATINOUS SEASNAIL,127218,88,4.661,1,892,59.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1240_1467,62114090_892_3_1_-1240,8112,PANDALUS MONTAGUI,SHRIMP,107651,,3.248,1,892,59.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1240_1468,62114090_892_3_1_-1240,7935,BOREOMYSIS ARCTICA,MYSID,119962,,0.544,1,892,59.6,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1241_1449,62114090_892_3_1_-1241,8112,PANDALUS MONTAGUI,SHRIMP,107651,,9.261,2,892,63.1,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1244_1463,62114090_892_3_1_-1244,859,LIPARIS FABRICII,GELATINOUS SEASNAIL,127218,88,15.738,1,892,53.3,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114090_892_3_1_-1244_1464,62114090_892_3_1_-1244,8112,PANDALUS MONTAGUI,SHRIMP,107651,,10.382,2,892,53.3,2019,62114090,RISA,421,427,60,42.277,65,30.9406
62114093_794_3_1_-1275_272,62114093_794_3_1_-1275,9998,EMPTY,EMPTY,,,,,794,27.7,2019,62114093,RISA,506,504,61,55.3992,63,25.6676
62114093_794_3_1_-1276_274,62114093_794_3_1_-1276,9998,EMPTY,EMPTY,,,,,794,27.9,2019,62114093,RISA,506,504,61,55.3992,63,25.6676
62114093_794_3_1_-1277_271,62114093_794_3_1_-1277,9998,EMPTY,EMPTY,,,,,794,25,2019,62114093,RISA,506,504,61,55.3992,63,25.6676
62114093_794_3_1_-1278_273,62114093_794_3_1_-1278,9998,EMPTY,EMPTY,,,,,794,28.4,2019,62114093,RISA,506,504,61,55.3992,63,25.6676
62114093_89_3_1_-1274_279,62114093_89_3_1_-1274,8196,LITHODES MAJA,SPINY CRAB,107205,,59.555,2,89,46.5,2019,62114093,RISA,506,504,61,55.3992,63,25.6676
62114096_89_3_1_-1292_1592,62114096_89_3_1_-1292,6996,AMPELISCA SP,GAMMARID AMPHIPOD,101445,,0.319,1,89,48,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_89_3_1_-1292_1593,62114096_89_3_1_-1292,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,3.381,,89,48,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_89_3_1_-1292_1594,62114096_89_3_1_-1292,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,89,48,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_89_3_1_-1293_1595,62114096_89_3_1_-1293,9998,EMPTY,EMPTY,,,,,89,46.8,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_892_3_1_-1295_1557,62114096_892_3_1_-1295,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.075,2,892,12.1,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_892_3_1_-1295_1558,62114096_892_3_1_-1295,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.195,,892,12.1,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_892_3_1_-1296_1562,62114096_892_3_1_-1296,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.133,7,892,11.9,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_892_3_1_-1296_1563,62114096_892_3_1_-1296,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.164,,892,11.9,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_892_3_1_-1297_1565,62114096_892_3_1_-1297,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.057,,892,12.4,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_892_3_1_-1298_1566,62114096_892_3_1_-1298,9998,EMPTY,EMPTY,,,,,892,16.4,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_892_3_1_-1299_1567,62114096_892_3_1_-1299,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,,0.072,1,892,23.1,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114096_892_3_1_-1300_1596,62114096_892_3_1_-1300,8111,PANDALUS BOREALIS,SHRIMP,107649,,5.839,1,892,36.4,2019,62114096,RISA,248,239,62,24.5219,63,23.3753
62114021_792_3_1_-152_1549,62114021_792_3_1_-152,9998,EMPTY,EMPTY,,,,,792,28,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_892_3_1_-154_818,62114021_892_3_1_-154,9998,EMPTY,EMPTY,,,,,892,32.9,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_892_3_1_-155_819,62114021_892_3_1_-155,9998,EMPTY,EMPTY,,,,,892,31.2,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_892_3_1_-156_820,62114021_892_3_1_-156,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,81,0.242,,892,32.8,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_892_3_1_-156_821,62114021_892_3_1_-156,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.278,,892,32.8,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_892_3_1_-157_826,62114021_892_3_1_-157,9998,EMPTY,EMPTY,,,,,892,37.4,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_892_3_1_-158_824,62114021_892_3_1_-158,290,BENTHOSEMA GLACIALE,GLACIER LANTERNFISH,126580,88,4.21,1,892,36.2,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_892_3_1_-159_822,62114021_892_3_1_-159,9998,EMPTY,EMPTY,,,,,892,39,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_892_3_1_-160_823,62114021_892_3_1_-160,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,8.666,,892,42.1,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_892_3_1_-161_825,62114021_892_3_1_-161,9998,EMPTY,EMPTY,,,,,892,45.2,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_892_3_1_-162_827,62114021_892_3_1_-162,9998,EMPTY,EMPTY,,,,,892,43,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114021_95_3_1_-153_1550,62114021_95_3_1_-153,6000,CRUSTACEA,CRUSTACEAN,1066,81,1.26,,95,40.4,2019,62114021,2G,720,695,58,8.3283,59,47.3471
62114023_438_3_1_-196_1623,62114023_438_3_1_-196,8111,PANDALUS BOREALIS,SHRIMP,107649,,21.621,2,438,46.2,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_438_3_1_-196_1624,62114023_438_3_1_-196,8110,PANDALUS SP,SHRIMP,107044,,12.619,4,438,46.2,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_792_3_1_-192_1603,62114023_792_3_1_-192,9998,EMPTY,EMPTY,,,,,792,25,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_792_3_1_-193_1601,62114023_792_3_1_-193,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.03,,792,25.4,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_792_3_1_-193_1602,62114023_792_3_1_-193,7933,BOREOMYSIS SP,MYSID,119842,81,0.589,,792,25.4,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_792_3_1_-194_1600,62114023_792_3_1_-194,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.495,,792,24.3,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_792_3_1_-195_1599,62114023_792_3_1_-195,9998,EMPTY,EMPTY,,,,,792,25.1,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_792_3_1_-201_1598,62114023_792_3_1_-201,9998,EMPTY,EMPTY,,,,,792,18.1,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-210_1615,62114023_892_3_1_-210,9998,EMPTY,EMPTY,,,,,892,46.5,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-211_1621,62114023_892_3_1_-211,8111,PANDALUS BOREALIS,SHRIMP,107649,,16.007,2,892,41.2,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-211_1622,62114023_892_3_1_-211,8111,PANDALUS BOREALIS,SHRIMP,107649,,6.31,1,892,41.2,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-212_1612,62114023_892_3_1_-212,9998,EMPTY,EMPTY,,,,,892,42.1,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-213_1613,62114023_892_3_1_-213,9998,EMPTY,EMPTY,,,,,892,43.5,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-214_1608,62114023_892_3_1_-214,9998,EMPTY,EMPTY,,,,,892,38.6,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-215_1611,62114023_892_3_1_-215,9998,EMPTY,EMPTY,,,,,892,39.4,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-216_1616,62114023_892_3_1_-216,8111,PANDALUS BOREALIS,SHRIMP,107649,,7.164,1,892,38.5,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-216_1617,62114023_892_3_1_-216,8111,PANDALUS BOREALIS,SHRIMP,107649,,10.701,2,892,38.5,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-217_1607,62114023_892_3_1_-217,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.259,,892,31.5,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-218_1606,62114023_892_3_1_-218,9998,EMPTY,EMPTY,,,,,892,34.7,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-235_1605,62114023_892_3_1_-235,9998,EMPTY,EMPTY,,,,,892,31,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-236_1597,62114023_892_3_1_-236,9998,EMPTY,EMPTY,,,,,892,29.9,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-237_1604,62114023_892_3_1_-237,9998,EMPTY,EMPTY,,,,,892,30,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_892_3_1_-238_1609,62114023_892_3_1_-238,10011,SQUID  = DECABRACHIA,SQUID,,,3.118,1,892,29.5,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_95_3_1_-197_1618,62114023_95_3_1_-197,8019,DECAPODA,DECAPOD,1130,81,14.18,,95,36.5,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_95_3_1_-197_1619,62114023_95_3_1_-197,10310,MUNIDA TENUIMANA,SQUAT LOBSTER,107166,,4.144,1,95,36.5,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_95_3_1_-198_1614,62114023_95_3_1_-198,9998,EMPTY,EMPTY,,,,,95,39.2,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_95_3_1_-199_1620,62114023_95_3_1_-199,8111,PANDALUS BOREALIS,SHRIMP,107649,81,10.912,,95,43,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114023_95_3_1_-200_1610,62114023_95_3_1_-200,9998,EMPTY,EMPTY,,,,,95,43.3,2019,62114023,2G,382,382,58,10.2347,59,50.6238
62114024_792_3_1_-202_1840,62114024_792_3_1_-202,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.002,,792,22,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_792_3_1_-203_1831,62114024_792_3_1_-203,9998,EMPTY,EMPTY,,,,,792,22.9,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_792_3_1_-204_1839,62114024_792_3_1_-204,9998,EMPTY,EMPTY,,,,,792,27.1,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_792_3_1_-205_1835,62114024_792_3_1_-205,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.213,,792,29.5,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_792_3_1_-206_1836,62114024_792_3_1_-206,9998,EMPTY,EMPTY,,,,,792,30,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_792_3_1_-207_1837,62114024_792_3_1_-207,6000,CRUSTACEA,CRUSTACEAN,1066,81,0.469,,792,31,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_792_3_1_-207_1838,62114024_792_3_1_-207,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,1.462,,792,31,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_792_3_1_-208_1844,62114024_792_3_1_-208,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.348,,792,31.8,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_792_3_1_-209_1841,62114024_792_3_1_-209,4545,CEPHALOPODA,CEPHALOPOD,11707,86,0.006,,792,32.2,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_792_3_1_-209_1842,62114024_792_3_1_-209,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,1.013,,792,32.2,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_792_3_1_-209_1843,62114024_792_3_1_-209,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,792,32.2,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_892_3_1_-243_1908,62114024_892_3_1_-243,9998,EMPTY,EMPTY,,,,,892,41.3,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_892_3_1_-244_1911,62114024_892_3_1_-244,8111,PANDALUS BOREALIS,SHRIMP,107649,,17.122,1,892,41.2,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_892_3_1_-245_1910,62114024_892_3_1_-245,9998,EMPTY,EMPTY,,,,,892,37.3,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_892_3_1_-246_1906,62114024_892_3_1_-246,8020,NATANTIA = DENDROBRANCHIATA,SHRIMP/SHRIMP SAMPLE,106669,,1.603,1,892,40,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_892_3_1_-247_1902,62114024_892_3_1_-247,9998,EMPTY,EMPTY,,,,,892,39.3,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_892_3_1_-248_1909,62114024_892_3_1_-248,9998,EMPTY,EMPTY,,,,,892,33.2,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_892_3_1_-249_1905,62114024_892_3_1_-249,9998,EMPTY,EMPTY,,,,,892,33,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_892_3_1_-250_1904,62114024_892_3_1_-250,9998,EMPTY,EMPTY,,,,,892,34,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_892_3_1_-251_1903,62114024_892_3_1_-251,9998,EMPTY,EMPTY,,,,,892,30.3,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_892_3_1_-252_1907,62114024_892_3_1_-252,9998,EMPTY,EMPTY,,,,,892,30.2,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114024_95_3_1_-239_1824,62114024_95_3_1_-239,9998,EMPTY,EMPTY,,,,,95,44,2019,62114024,2G,425,420,58,16.6855,59,45.5836
62114029_792_3_1_-253_1758,62114029_792_3_1_-253,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.275,,792,18.3,2019,62114029,2G,437,438,58,31.917,59,58.691
62114029_792_3_1_-254_1757,62114029_792_3_1_-254,9998,EMPTY,EMPTY,,,,,792,23.9,2019,62114029,2G,437,438,58,31.917,59,58.691
62114029_792_3_1_-255_1760,62114029_792_3_1_-255,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,1.715,,792,33.5,2019,62114029,2G,437,438,58,31.917,59,58.691
62114029_892_3_1_-261_1754,62114029_892_3_1_-261,9998,EMPTY,EMPTY,,,,,892,29,2019,62114029,2G,437,438,58,31.917,59,58.691
62114029_892_3_1_-275_584,62114029_892_3_1_-275,9998,EMPTY,EMPTY,,,,,892,23.8,2019,62114029,2G,437,438,58,31.917,59,58.691
62114029_892_3_1_-276_562,62114029_892_3_1_-276,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.16,,892,24.9,2019,62114029,2G,437,438,58,31.917,59,58.691
62114033_794_3_1_-287_1820,62114033_794_3_1_-287,9998,EMPTY,EMPTY,,,,,794,28,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_794_3_1_-288_1819,62114033_794_3_1_-288,9998,EMPTY,EMPTY,,,,,794,23.3,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_794_3_1_-289_1818,62114033_794_3_1_-289,9998,EMPTY,EMPTY,,,,,794,29.2,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_794_3_1_-290_1817,62114033_794_3_1_-290,9998,EMPTY,EMPTY,,,,,794,31,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_794_3_1_-291_1816,62114033_794_3_1_-291,6967,THEMISTO SP,HYPERID AMPHIPOD,101800,81,0.05,,794,31.3,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-277_1848,62114033_892_3_1_-277,9998,EMPTY,EMPTY,,,,,892,84.9,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-278_1847,62114033_892_3_1_-278,9998,EMPTY,EMPTY,,,,,892,62.1,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-279_1845,62114033_892_3_1_-279,9998,EMPTY,EMPTY,,,,,892,59.5,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-280_1846,62114033_892_3_1_-280,9998,EMPTY,EMPTY,,,,,892,56.5,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-281_1834,62114033_892_3_1_-281,9998,EMPTY,EMPTY,,,,,892,53.4,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-282_1832,62114033_892_3_1_-282,9998,EMPTY,EMPTY,,,,,892,47.2,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-283_1833,62114033_892_3_1_-283,9998,EMPTY,EMPTY,,,,,892,46,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-284_1827,62114033_892_3_1_-284,9998,EMPTY,EMPTY,,,,,892,30.2,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-285_1828,62114033_892_3_1_-285,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,1.216,,892,28.9,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-285_1829,62114033_892_3_1_-285,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,28.9,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-285_1830,62114033_892_3_1_-285,436,GADIDAE,GADOIDS,125469,88,0,,892,28.9,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-286_1825,62114033_892_3_1_-286,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,81,4.793,,892,28,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114033_892_3_1_-286_1826,62114033_892_3_1_-286,999,UNIDENTIFIED FISH,UNIDENTIFIED FISH,,88,0,,892,28,2019,62114033,2G,550,557,58,46.1563,60,2.9132
62114042_95_3_1_-322_1781,62114042_95_3_1_-322,9980,UNIDENTIFIED MATERIAL,UNIDENTIFIED MATERIAL,,,0.703,,95,12,2019,62114042,2G,175,175,58,55.9146,61,0.9215
62114042_95_3_1_-410_1783,62114042_95_3_1_-410,8140,REPTANTIA = PLEOCYEMATA,MALACOSTRACAN,106670,81,3.097,,95,37.7,2019,62114042,2G,175,175,58,55.9146,61,0.9215
62114042_95_3_1_-410_1784,62114042_95_3_1_-410,8112,PANDALUS MONTAGUI,SHRIMP,107651,5,1.187,1,95,37.7,2019,62114042,2G,175,175,58,55.9146,61,0.9215
