"ContentKey","FishKey","Prey_OS_ID","ScientificName_W","CommonName_DB","Prey_Detail_Code","PreyWt","Prey_Count","OS_ID","Length","Year","Trawl_ID","Study.Area","Start.Depth","End.Depth","Start.Lat.Degree","Start.Lat.Minutes","Start.Long.Degree","Start.Long.Minutes","Phylum","Order","region","pred.name","depth","length.range","sampled.stomach"
"62114272_892_3_1_-1991_307","62114272_892_3_1_-1991",8112,"Pandalus montagui","SHRIMP",NA,9.956,1,892,64.1,2019,62114272,"SFA3",430,428,60,49.3358,66,41.7036,"Arthropoda","Decapoda","WAZ","Greenland halibut","400-500 m","61-65",1
"62114272_892_3_1_-1992_312","62114272_892_3_1_-1992",8112,"Pandalus montagui","SHRIMP",NA,7.853,1,892,78.2,2019,62114272,"SFA3",430,428,60,49.3358,66,41.7036,"Arthropoda","Decapoda","WAZ","Greenland halibut","400-500 m","76-80",1
"62114272_892_3_1_-2004_296","62114272_892_3_1_-2004",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.717,1,892,19.1,2019,62114272,"SFA3",430,428,60,49.3358,66,41.7036,"Arthropoda","Mysida","WAZ","Greenland halibut","400-500 m","16-20",1
"62114272_892_3_1_-2005_291","62114272_892_3_1_-2005",6000,"Crustacea","CRUSTACEAN",81,0.219,NA,892,19.2,2019,62114272,"SFA3",430,428,60,49.3358,66,41.7036,"Arthropoda",NA,"WAZ","Greenland halibut","400-500 m","16-20",1
"62114272_90_3_1_-1998_297","62114272_90_3_1_-1998",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,0.724,NA,90,35,2019,62114272,"SFA3",430,428,60,49.3358,66,41.7036,"Pisces",NA,"WAZ","Skate","400-500 m","31-35",1
"62114272_90_3_1_-1999_292","62114272_90_3_1_-1999",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,2.381,NA,90,30.9,2019,62114272,"SFA3",430,428,60,49.3358,66,41.7036,NA,NA,"WAZ","Skate","400-500 m","26-30",1
"62114272_90_3_1_-2000_298","62114272_90_3_1_-2000",8020,"","SHRIMP/SHRIMP SAMPLE",81,9.264,NA,90,34.8,2019,62114272,"SFA3",430,428,60,49.3358,66,41.7036,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","31-35",1
"62114272_90_3_1_-2001_300","62114272_90_3_1_-2001",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.521,1,90,37.1,2019,62114272,"SFA3",430,428,60,49.3358,66,41.7036,"Arthropoda","Mysida","WAZ","Skate","400-500 m","36-40",1
"62114272_90_3_1_-2002_304","62114272_90_3_1_-2002",8112,"Pandalus montagui","SHRIMP",81,4.761,NA,90,46.4,2019,62114272,"SFA3",430,428,60,49.3358,66,41.7036,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","46-50",1
"62114274_892_3_1_-2007_1172","62114274_892_3_1_-2007",815,"Triglops nybelini","ARCTIC MAILED SCULPIN",88,3.612,1,892,40,2019,62114274,"SFA3",210,214,60,37.4479,66,20.8157,"Chordata","Perciformes","WAZ","Greenland halibut","200-300 m","36-40",1
"62114274_90_3_1_-2006_1174","62114274_90_3_1_-2006",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,3.305,NA,90,44.1,2019,62114274,"SFA3",210,214,60,37.4479,66,20.8157,"Pisces",NA,"WAZ","Skate","200-300 m","41-45",1
"62114289_794_3_1_-2009_881","62114289_794_3_1_-2009",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,1.004,2,794,21.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Mysida","WAZ","Redfish","400-500 m","21-25",1
"62114289_794_3_1_-2010_877","62114289_794_3_1_-2010",6000,"Crustacea","CRUSTACEAN",81,0.053,NA,794,22.8,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Redfish","400-500 m","21-25",1
"62114289_90_3_1_-2011_915","62114289_90_3_1_-2011",4545,"Cephalopoda","CEPHALOPOD",81,0.183,NA,90,31.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Mollusca",NA,"WAZ","Skate","400-500 m","31-35",1
"62114289_90_3_1_-2012_919","62114289_90_3_1_-2012",4950,"Polychaeta","POLYCHAETE",81,0.4,NA,90,34.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Annelida",NA,"WAZ","Skate","400-500 m","31-35",1
"62114289_90_3_1_-2013_901","62114289_90_3_1_-2013",8055,"Pasiphaea","SHRIMP",NA,8.898,1,90,42.5,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","41-45",1
"62114289_90_3_1_-2014_912","62114289_90_3_1_-2014",8112,"Pandalus montagui","SHRIMP",NA,4.686,1,90,40.7,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","36-40",1
"62114289_90_3_1_-2015_924","62114289_90_3_1_-2015",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,4.909,NA,90,42.3,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","41-45",1
"62114289_90_3_1_-2016_935","62114289_90_3_1_-2016",6000,"Crustacea","CRUSTACEAN",81,4.96,NA,90,41,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","41-45",1
"62114289_90_3_1_-2017_873","62114289_90_3_1_-2017",9998,"Empty","EMPTY",NA,NA,NA,90,40.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","36-40",1
"62114289_90_3_1_-2018_909","62114289_90_3_1_-2018",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,8.084,NA,90,39.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","36-40",1
"62114289_90_3_1_-2019_908","62114289_90_3_1_-2019",9998,"Empty","EMPTY",NA,NA,NA,90,45.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","41-45",1
"62114289_90_3_1_-2020_888","62114289_90_3_1_-2020",8020,"","SHRIMP/SHRIMP SAMPLE",81,1.851,NA,90,34.3,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","31-35",1
"62114289_90_3_1_-2021_886","62114289_90_3_1_-2021",8020,"","SHRIMP/SHRIMP SAMPLE",81,2.653,NA,90,40.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","36-40",1
"62114289_90_3_1_-2022_878","62114289_90_3_1_-2022",4545,"Cephalopoda","CEPHALOPOD",86,0.197,NA,90,56.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Mollusca",NA,"WAZ","Skate","400-500 m","56-60",1
"62114289_90_3_1_-2023_895","62114289_90_3_1_-2023",8111,"Pandalus borealis","SHRIMP",81,3.38,NA,90,53.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","51-55",1
"62114289_90_3_1_-2024_875","62114289_90_3_1_-2024",4950,"Polychaeta","POLYCHAETE",81,0.189,NA,90,36.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Annelida",NA,"WAZ","Skate","400-500 m","36-40",1
"62114289_90_3_1_-2025_920","62114289_90_3_1_-2025",6000,"Crustacea","CRUSTACEAN",81,2.5,NA,90,36.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","36-40",1
"62114289_90_3_1_-2026_921","62114289_90_3_1_-2026",6967,"Themisto","HYPERID AMPHIPOD",81,1.984,NA,90,41.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Amphipoda","WAZ","Skate","400-500 m","41-45",1
"62114289_90_3_1_-2027_883","62114289_90_3_1_-2027",6000,"Crustacea","CRUSTACEAN",81,0.044,NA,90,41.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","41-45",1
"62114289_90_3_1_-2028_898","62114289_90_3_1_-2028",8138,"Argis dentata","SHRIMP",NA,12.148,1,90,43,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","41-45",1
"62114289_90_3_1_-2029_903","62114289_90_3_1_-2029",8020,"","SHRIMP/SHRIMP SAMPLE",81,10.774,NA,90,52.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","51-55",1
"62114289_90_3_1_-2030_904","62114289_90_3_1_-2030",6000,"Crustacea","CRUSTACEAN",81,0.906,NA,90,50.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50",1
"62114289_90_3_1_-2031_914","62114289_90_3_1_-2031",6000,"Crustacea","CRUSTACEAN",81,0.034,NA,90,49.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50",1
"62114289_90_3_1_-2032_928","62114289_90_3_1_-2032",6000,"Crustacea","CRUSTACEAN",81,1.29,NA,90,50.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50",1
"62114289_90_3_1_-2033_867","62114289_90_3_1_-2033",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",90,0.272,NA,90,47.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Pisces",NA,"WAZ","Skate","400-500 m","46-50",1
"62114289_90_3_1_-2034_885","62114289_90_3_1_-2034",9998,"Empty","EMPTY",NA,NA,NA,90,52.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","51-55",1
"62114289_90_3_1_-2035_891","62114289_90_3_1_-2035",8111,"Pandalus borealis","SHRIMP",81,0.425,NA,90,47.1,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","46-50",1
"62114289_90_3_1_-2036_929","62114289_90_3_1_-2036",726,"Lycodes","EELPOUT",NA,61.448,1,90,51.6,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Chordata","Perciformes","WAZ","Skate","400-500 m","51-55",1
"62114289_90_3_1_-2037_907","62114289_90_3_1_-2037",8020,"","SHRIMP/SHRIMP SAMPLE",81,0.11,NA,90,47.9,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda","Decapoda","WAZ","Skate","400-500 m","46-50",1
"62114289_90_3_1_-2038_899","62114289_90_3_1_-2038",6000,"Crustacea","CRUSTACEAN",81,1.518,NA,90,48.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50",1
"62114289_90_3_1_-2039_897","62114289_90_3_1_-2039",9998,"Empty","EMPTY",NA,NA,NA,90,51.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","51-55",1
"62114289_90_3_1_-2040_896","62114289_90_3_1_-2040",9998,"Empty","EMPTY",NA,NA,NA,90,52.4,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","51-55",1
"62114289_90_3_1_-2041_890","62114289_90_3_1_-2041",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,6.198,NA,90,48.5,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,NA,NA,"WAZ","Skate","400-500 m","46-50",1
"62114289_90_3_1_-2042_870","62114289_90_3_1_-2042",6000,"Crustacea","CRUSTACEAN",81,0.155,NA,90,49.2,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Arthropoda",NA,"WAZ","Skate","400-500 m","46-50",1
"62114289_90_3_1_-2043_874","62114289_90_3_1_-2043",4949,"Annelida","ANNELID",NA,0.11,1,90,45.7,2019,62114289,"SFA3",451,461,60,48.1529,67,15.6602,"Annelida",NA,"WAZ","Skate","400-500 m","41-45",1
"62114293_892_3_1_-2044_1073","62114293_892_3_1_-2044",6967,"Themisto","HYPERID AMPHIPOD",81,0.15,NA,892,15.1,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","11-15",1
"62114293_892_3_1_-2045_1074","62114293_892_3_1_-2045",6967,"Themisto","HYPERID AMPHIPOD",81,0.262,NA,892,13.9,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","11-15",1
"62114293_892_3_1_-2046_1072","62114293_892_3_1_-2046",6967,"Themisto","HYPERID AMPHIPOD",81,0.087,NA,892,14.8,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","11-15",1
"62114293_892_3_1_-2047_1060","62114293_892_3_1_-2047",9998,"Empty","EMPTY",NA,NA,NA,892,18.5,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,NA,NA,"WAZ","Greenland halibut","300-400 m","16-20",1
"62114293_892_3_1_-2048_1058","62114293_892_3_1_-2048",6967,"Themisto","HYPERID AMPHIPOD",81,0.381,NA,892,19.8,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","16-20",1
"62114293_892_3_1_-2049_1061","62114293_892_3_1_-2049",6967,"Themisto","HYPERID AMPHIPOD",NA,0.055,1,892,19.9,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","16-20",1
"62114293_892_3_1_-2050_1064","62114293_892_3_1_-2050",4769,"Gonatus","SQUID",NA,1.5,1,892,23.9,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Mollusca","Oegopsida","WAZ","Greenland halibut","300-400 m","21-25",1
"62114293_892_3_1_-2051_1066","62114293_892_3_1_-2051",8112,"Pandalus montagui","SHRIMP",NA,2.732,1,892,25.1,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Decapoda","WAZ","Greenland halibut","300-400 m","21-25",1
"62114293_892_3_1_-2052_1068","62114293_892_3_1_-2052",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.287,1,892,25.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","21-25",1
"62114293_892_3_1_-2053_1065","62114293_892_3_1_-2053",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.873,1,892,30.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","26-30",1
"62114293_892_3_1_-2054_1056","62114293_892_3_1_-2054",7935,"Boreomysis (Boreomysis) arctica","MYSID",81,0.084,NA,892,30.6,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","26-30",1
"62114293_892_3_1_-2055_1099","62114293_892_3_1_-2055",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.987,1,892,32.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","31-35",1
"62114293_892_3_1_-2056_1104","62114293_892_3_1_-2056",859,"Liparis fabricii","GELATINOUS SEASNAIL",88,2.725,1,892,35.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Chordata","Perciformes","WAZ","Greenland halibut","300-400 m","31-35",1
"62114293_892_3_1_-2057_1076","62114293_892_3_1_-2057",8112,"Pandalus montagui","SHRIMP",NA,7.675,2,892,36.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Decapoda","WAZ","Greenland halibut","300-400 m","36-40",1
"62114293_892_3_1_-2058_1118","62114293_892_3_1_-2058",9998,"Empty","EMPTY",NA,NA,NA,892,38.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,NA,NA,"WAZ","Greenland halibut","300-400 m","36-40",1
"62114293_892_3_1_-2059_1092","62114293_892_3_1_-2059",8111,"Pandalus borealis","SHRIMP",NA,14.917,2,892,45.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Decapoda","WAZ","Greenland halibut","300-400 m","41-45",1
"62114293_892_3_1_-2060_1120","62114293_892_3_1_-2060",9998,"Empty","EMPTY",NA,NA,NA,892,43.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,NA,NA,"WAZ","Greenland halibut","300-400 m","41-45",1
"62114293_892_3_1_-2061_1119","62114293_892_3_1_-2061",8020,"","SHRIMP/SHRIMP SAMPLE",81,6.571,NA,892,42.1,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Decapoda","WAZ","Greenland halibut","300-400 m","41-45",1
"62114293_892_3_1_-2062_1096","62114293_892_3_1_-2062",7933,"Boreomysis","MYSID",81,0.986,NA,892,46.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","46-50",1
"62114293_892_3_1_-2063_1108","62114293_892_3_1_-2063",6967,"Themisto","HYPERID AMPHIPOD",NA,0.225,3,892,49.1,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","46-50",1
"62114293_892_3_1_-2064_1080","62114293_892_3_1_-2064",6967,"Themisto","HYPERID AMPHIPOD",81,0.234,NA,892,47.3,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Amphipoda","WAZ","Greenland halibut","300-400 m","46-50",1
"62114293_892_3_1_-2065_1106","62114293_892_3_1_-2065",9998,"Empty","EMPTY",NA,NA,NA,892,52.7,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,NA,NA,"WAZ","Greenland halibut","300-400 m","51-55",1
"62114293_892_3_1_-2066_1121","62114293_892_3_1_-2066",6000,"Crustacea","CRUSTACEAN",81,0.575,NA,892,51.4,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda",NA,"WAZ","Greenland halibut","300-400 m","51-55",1
"62114293_892_3_1_-2067_1114","62114293_892_3_1_-2067",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,8.293,NA,892,52.5,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Pisces",NA,"WAZ","Greenland halibut","300-400 m","51-55",1
"62114293_892_3_1_-2068_1115","62114293_892_3_1_-2068",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,8.268,14,892,56,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","56-60",1
"62114293_892_3_1_-2069_1126","62114293_892_3_1_-2069",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,2.16,3,892,61.1,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Greenland halibut","300-400 m","61-65",1
"62114293_90_3_1_-2071_1078","62114293_90_3_1_-2071",6000,"Crustacea","CRUSTACEAN",81,1.55,NA,90,42.3,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda",NA,"WAZ","Skate","300-400 m","41-45",1
"62114293_90_3_1_-2072_1075","62114293_90_3_1_-2072",8111,"Pandalus borealis","SHRIMP",NA,7.436,1,90,23.2,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Decapoda","WAZ","Skate","300-400 m","21-25",1
"62114293_90_3_1_-2073_1100","62114293_90_3_1_-2073",7933,"Boreomysis","MYSID",81,0.127,NA,90,26,2019,62114293,"SFA3",384,381,61,19.3668,66,35.5967,"Arthropoda","Mysida","WAZ","Skate","300-400 m","26-30",1
"62114313_90_3_1_-2085_833","62114313_90_3_1_-2085",10275,"Maera loveni","GAMMARID AMPHIPOD",NA,0.3,1,90,26.9,2019,62114313,"SFA3",315,316,61,39.424,69,9.6796,"Arthropoda","Amphipoda","WAZ","Skate","300-400 m","26-30",1
"62114313_90_3_1_-2086_830","62114313_90_3_1_-2086",4950,"Polychaeta","POLYCHAETE",81,0.086,NA,90,21.4,2019,62114313,"SFA3",315,316,61,39.424,69,9.6796,"Annelida",NA,"WAZ","Skate","300-400 m","21-25",1
"62114313_90_3_1_-2087_828","62114313_90_3_1_-2087",6000,"Crustacea","CRUSTACEAN",81,0.432,NA,90,20.7,2019,62114313,"SFA3",315,316,61,39.424,69,9.6796,"Arthropoda",NA,"WAZ","Skate","300-400 m","16-20",1
"62114314_892_3_1_-2095_635","62114314_892_3_1_-2095",6000,"Crustacea","CRUSTACEAN",81,0.1,NA,892,20,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Arthropoda",NA,"WAZ","Greenland halibut","200-300 m","16-20",1
"62114314_892_3_1_-2096_630","62114314_892_3_1_-2096",853,"Liparidae","SEASNAILS",88,2.847,1,892,20.4,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Chordata","Perciformes","WAZ","Greenland halibut","200-300 m","16-20",1
"62114314_892_3_1_-2097_632","62114314_892_3_1_-2097",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,1.28,NA,892,23.8,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Pisces",NA,"WAZ","Greenland halibut","200-300 m","21-25",1
"62114314_892_3_1_-2098_634","62114314_892_3_1_-2098",6930,"Amphipoda","AMPHIPOD",81,0.625,NA,892,22.9,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Arthropoda","Amphipoda","WAZ","Greenland halibut","200-300 m","21-25",1
"62114314_892_3_1_-2099_657","62114314_892_3_1_-2099",451,"Boreogadus saida","ARCTIC COD",88,16.844,1,892,28.1,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Chordata","Gadiformes","WAZ","Greenland halibut","200-300 m","26-30",1
"62114314_892_3_1_-2100_647","62114314_892_3_1_-2100",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,5.462,NA,892,27.4,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Pisces",NA,"WAZ","Greenland halibut","200-300 m","26-30",1
"62114314_892_3_1_-2101_648","62114314_892_3_1_-2101",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,3.044,NA,892,28.2,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Pisces",NA,"WAZ","Greenland halibut","200-300 m","26-30",1
"62114314_892_3_1_-2102_660","62114314_892_3_1_-2102",859,"Liparis fabricii","GELATINOUS SEASNAIL",88,3.856,1,892,32.4,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Chordata","Perciformes","WAZ","Greenland halibut","200-300 m","31-35",1
"62114314_892_3_1_-2103_663","62114314_892_3_1_-2103",859,"Liparis fabricii","GELATINOUS SEASNAIL",88,2.361,1,892,33.1,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Chordata","Perciformes","WAZ","Greenland halibut","200-300 m","31-35",1
"62114314_892_3_1_-2104_658","62114314_892_3_1_-2104",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,14.436,NA,892,33.8,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Pisces",NA,"WAZ","Greenland halibut","200-300 m","31-35",1
"62114314_892_3_1_-2105_666","62114314_892_3_1_-2105",451,"Boreogadus saida","ARCTIC COD",88,21.679,1,892,37.7,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Chordata","Gadiformes","WAZ","Greenland halibut","200-300 m","36-40",1
"62114314_90_3_1_-2090_627","62114314_90_3_1_-2090",6930,"Amphipoda","AMPHIPOD",81,0.231,NA,90,18.4,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Arthropoda","Amphipoda","WAZ","Skate","200-300 m","16-20",1
"62114314_90_3_1_-2091_643","62114314_90_3_1_-2091",6930,"Amphipoda","AMPHIPOD",81,1.252,NA,90,20.1,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Arthropoda","Amphipoda","WAZ","Skate","200-300 m","16-20",1
"62114314_90_3_1_-2092_649","62114314_90_3_1_-2092",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,2.889,NA,90,21.5,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Pisces",NA,"WAZ","Skate","200-300 m","21-25",1
"62114314_90_3_1_-2093_639","62114314_90_3_1_-2093",6930,"Amphipoda","AMPHIPOD",81,0.3,NA,90,22.1,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Arthropoda","Amphipoda","WAZ","Skate","200-300 m","21-25",1
"62114314_90_3_1_-2094_645","62114314_90_3_1_-2094",8019,"Decapoda","DECAPOD",81,0.432,NA,90,22.6,2019,62114314,"SFA3",294,293,61,40.544,68,42.1953,"Arthropoda","Decapoda","WAZ","Skate","200-300 m","21-25",1
"62114315_90_3_1_-2106_795","62114315_90_3_1_-2106",6000,"Crustacea","CRUSTACEAN",81,0.037,NA,90,30.5,2019,62114315,"SFA3",383,378,61,26.8543,68,35.2882,"Arthropoda",NA,"WAZ","Skate","300-400 m","26-30",1
"62114315_90_3_1_-2107_798","62114315_90_3_1_-2107",8111,"Pandalus borealis","SHRIMP",NA,8.186,1,90,45,2019,62114315,"SFA3",383,378,61,26.8543,68,35.2882,"Arthropoda","Decapoda","WAZ","Skate","300-400 m","41-45",1
"62114315_90_3_1_-2108_797","62114315_90_3_1_-2108",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,1,NA,90,46,2019,62114315,"SFA3",383,378,61,26.8543,68,35.2882,NA,NA,"WAZ","Skate","300-400 m","46-50",1
"62114316_794_3_1_-2119_996","62114316_794_3_1_-2119",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,0.024,NA,794,19,2019,62114316,"SFA3",347,343,61,21.4848,69,0.1637,NA,NA,"WAZ","Redfish","300-400 m","16-20",1
"62114316_90_3_1_-2120_997","62114316_90_3_1_-2120",8112,"Pandalus montagui","SHRIMP",81,3.38,NA,90,21.4,2019,62114316,"SFA3",347,343,61,21.4848,69,0.1637,"Arthropoda","Decapoda","WAZ","Skate","300-400 m","21-25",1
"62114316_90_3_1_-2121_993","62114316_90_3_1_-2121",6000,"Crustacea","CRUSTACEAN",81,0.083,NA,90,20.9,2019,62114316,"SFA3",347,343,61,21.4848,69,0.1637,"Arthropoda",NA,"WAZ","Skate","300-400 m","16-20",1
"62114316_90_3_1_-2122_1008","62114316_90_3_1_-2122",451,"Boreogadus saida","ARCTIC COD",88,15.512,1,90,22.5,2019,62114316,"SFA3",347,343,61,21.4848,69,0.1637,"Chordata","Gadiformes","WAZ","Skate","300-400 m","21-25",1
"62114316_90_3_1_-2123_1001","62114316_90_3_1_-2123",4950,"Polychaeta","POLYCHAETE",81,0.227,NA,90,24.4,2019,62114316,"SFA3",347,343,61,21.4848,69,0.1637,"Annelida",NA,"WAZ","Skate","300-400 m","21-25",1
"62114316_90_3_1_-2124_998","62114316_90_3_1_-2124",6000,"Crustacea","CRUSTACEAN",81,0.025,NA,90,25.2,2019,62114316,"SFA3",347,343,61,21.4848,69,0.1637,"Arthropoda",NA,"WAZ","Skate","300-400 m","21-25",1
